"Date,""Price"",""Open"",""High"",""Low"",""Change %"""
"Aug 02, 2017,""5.499"",""5.489"",""5.502"",""5.453"",""0.57%"""
"Aug 01, 2017,""5.468"",""5.394"",""5.478"",""5.394"",""1.09%"""
"Jul 31, 2017,""5.409"",""5.342"",""5.422"",""5.342"",""0.99%"""
"Jul 28, 2017,""5.356"",""5.327"",""5.385"",""5.324"",""0.41%"""
"Jul 27, 2017,""5.334"",""5.311"",""5.365"",""5.301"",""-0.39%"""
"Jul 26, 2017,""5.355"",""5.331"",""5.356"",""5.290"",""1.15%"""
"Jul 25, 2017,""5.294"",""5.330"",""5.358"",""5.265"",""0.38%"""
"Jul 24, 2017,""5.274"",""5.294"",""5.340"",""5.264"",""0.25%"""
"Jul 21, 2017,""5.261"",""5.294"",""5.335"",""5.259"",""-0.30%"""
"Jul 20, 2017,""5.277"",""5.293"",""5.339"",""5.257"",""0.04%"""
"Jul 19, 2017,""5.275"",""5.298"",""5.327"",""5.257"",""0.19%"""
"Jul 18, 2017,""5.265"",""5.341"",""5.369"",""5.245"",""-0.36%"""
"Jul 17, 2017,""5.284"",""5.412"",""5.441"",""5.271"",""-1.58%"""
"Jul 16, 2017,""5.369"",""5.369"",""5.369"",""5.369"",""-0.83%"""
"Jul 14, 2017,""5.414"",""5.344"",""5.437"",""5.296"",""0.61%"""
"Jul 13, 2017,""5.381"",""5.411"",""5.451"",""5.329"",""0.26%"""
"Jul 12, 2017,""5.367"",""5.374"",""5.447"",""5.344"",""-0.19%"""
"Jul 11, 2017,""5.377"",""5.437"",""5.451"",""5.371"",""-0.52%"""
"Jul 10, 2017,""5.405"",""5.437"",""5.466"",""5.393"",""-0.28%"""
"Jul 07, 2017,""5.420"",""5.372"",""5.454"",""5.358"",""0.74%"""
"Jul 06, 2017,""5.380"",""5.364"",""5.417"",""5.337"",""0.52%"""
"Jul 05, 2017,""5.352"",""5.390"",""5.400"",""5.317"",""-0.76%"""
